,fips,Sex ratio,Population under 5,Population 5 to 9,Population 10 to 14,Population 15 to 19,Population 20 to 24,Population 25 to 34,Population 35 to 44,Population 45 to 54,Population 55 to 59,Population 60 to 64,Population 65 to 74,Population 75 to 84,Population over 85,Population White (including Hispanic),Population Black,Population Native American,Population Asian,Population Mixed,Population Hispanic,Population White (not Hispanic),Total Housing Units,Poverty Rate,Disability Rate,Less than high school graduate,Some college or associate's degree,Bachelor's degree or higher,High school graduate (or equivalency),LFPR rate total,LFPR 16 to 19 years,LFPR 20 to 24 years,LFPR 25 to 29 years,LFPR 30 to 34 years,LFPR 35 to 44 years,LFPR 45 to 54 years,LFPR 55 to 59 years,LFPR 60 to 64 years,LFPR 65 to 74 years,LFPR 75 years and over,LFPR White,LFPR Black,LFPR Hispanic,Unemployment rate total,Unemployment rate 16 to 19,Unemployment rate 20 to 24,Unemployment rate 25 to 29,Unemployment rate 30 to 34,Unemployment rate 35 to 44,Unemployment rate 45 to 54,Unemployment rate 55 to 59,Unemployment rate 60 to 64,Unemployment rate 65 to 74,Unemployment rate 75 years and over,Unemployment rate White,Unemployment rate Hispanic,Unemployment rate Black,Unemployment rate Male,Unemployment rate Female,Total Population,STEM,Service,Office,Infrastructure,Supply Chain,Margin,Result
1376,28009,96.7,3.8,5.7,8.0,8.5,4.8,9.9,13.9,12.3,8.3,7.4,9.5,6.0,1.8,61.4,34.2,0.0,0.0,3.0,2.6,60.5,4256,0.1578710644677661,0.1128935532233883,0.15892053973013492,0.1889055472263868,0.06611694152923538,0.22518740629685158,48.0,18.3,72.4,58.5,57.9,80.6,66.8,47.8,33.2,25.1,1.1,48.8,46.4,60.5,5.9,29.2,0.7,11.6,0.0,12.4,0.3,0.3,0.5,3,0,4.4,0,9.6,4.4,6.3,2379,0.22614543926019337,0.08827238335435057,0.19167717528373265,0.08490962589323245,0.40899537620849097,-0.20774073210538588,R
1377,28011,89.2,6.9,7.1,6.9,7.3,7.1,13.8,11.7,11.7,6.0,6.5,9.4,3.8,1.7,33.0,64.2,0.1,0.9,0.5,2.2,32.5,14357,0.23233826842613453,0.14065014483424526,0.11952848406823302,0.1999919536530415,0.14511586739620214,0.17255391052462182,47.2,14.5,49.5,66.2,67.4,64.9,62.9,46.5,42.9,24.8,4.9,53,43,59.5,8.2,22.2,15,5.8,14.1,6.7,9.1,3.7,1.7,1.7,10.5,3.1,1.3,12,6.6,9.9,7918,0.34629957059863603,0.19019954533973227,0.20623894922960342,0.10709775195756505,0.15016418287446326,0.30798894062863796,D
1378,28013,91.2,5.9,4.6,9.2,6.5,5.8,11.0,11.4,13.4,6.5,7.4,10.1,5.9,2.4,65.2,27.4,0.0,0.2,1.9,6.0,64.5,7007,0.12204103103629668,0.14299491495704014,0.12063826056461512,0.18849728213221112,0.07706470278800631,0.24530948623531473,50.6,30,72.2,76.9,80.6,75.0,67.7,55.4,35.2,13.5,4.4,48.2,54.5,64.9,5.1,26.5,18.5,7.9,1.1,1.9,1.4,3.6,2.6,0,0,3.6,0,9.3,2.0,7.2,4088,0.1969178082191781,0.14065557729941291,0.1714774951076321,0.1223091976516634,0.3686399217221135,-0.4132018209408194,R
1379,28015,101.9,4.5,5.3,6.7,6.4,4.6,8.5,11.2,14.3,8.8,6.8,13.6,6.1,3.1,64.5,34.7,0.0,0.0,0.7,0.2,64.4,5181,0.10212613473483038,0.09854276158623984,0.08516483516483517,0.2172718585762064,0.08074534161490683,0.21368848542761587,44.5,2.3,67.4,64.6,66.6,75.1,71.7,48.1,44.9,7.8,13.0,45.2,43.5,15,7.2,0,0,42.9,0.0,8.2,6.1,0.0,1.0,0,0,2.9,0,14,9.1,6.0,2916,0.3772290809327846,0.1237997256515775,0.14643347050754457,0.22805212620027435,0.12448559670781893,-0.38502017189966675,R
1380,28017,93.1,7.3,6.4,7.3,6.7,6.3,12.4,11.1,13.0,5.5,7.2,10.0,5.0,1.8,50.3,44.3,0.1,0.2,1.5,4.9,49.6,7596,0.13209100434066756,0.12071546175722198,0.145113007034875,0.16367310282891784,0.08464301751234846,0.23941026792396347,52.8,42,58,81.3,65.8,79.8,68.5,60.8,43.1,12.1,7.5,54.4,50.3,57.8,3.7,18.6,9.8,3.5,1.4,1.8,2.5,1.0,2.5,0,0,2,3.9,6,2.3,3.6,5109,0.2004306126443531,0.09864944216089254,0.22568017224505774,0.07124681933842239,0.40399295361127424,-0.04483478688121852,R
1381,28019,100.9,5.1,7.3,5.9,7.0,4.8,9.9,11.8,12.5,6.7,7.6,12.1,6.9,2.3,67.8,31.0,0.4,0.0,0.5,0.6,67.4,4195,0.12260765550239235,0.14877392344497609,0.08851674641148326,0.1686602870813397,0.12186004784688995,0.22099282296650719,49.1,17.1,59.4,74.3,82.1,71.7,70.3,67.0,43.2,20.9,5.6,51.4,44.2,63.3,8.5,73.3,9.7,22.9,1.8,4.9,8,2.7,5.5,0,0,9.8,0,4.4,8.2,6.3,2340,0.27350427350427353,0.15128205128205127,0.15726495726495726,0.20598290598290597,0.21196581196581196,-0.43002604783329385,R
1382,28021,88.3,6.0,4.3,7.5,14.7,10.2,8.6,10.7,9.6,5.9,6.4,9.7,4.6,1.7,11.3,87.2,0.1,1.1,0.2,0.1,11.3,4336,0.20124932102118415,0.07835415535035307,0.08229223248234654,0.15643671917436175,0.11420423682781097,0.1571156979902227,42.3,20.5,47.8,96.9,52.4,59.4,79.9,39.0,31.6,12.7,3.7,34.6,42.5,12.5,12.6,20.2,27.9,29.6,0.0,12.1,0.7,7.2,0.0,0,0,6.2,0,13.7,16.8,7.9,1838,0.2834602829162133,0.20565832426550598,0.17138193688792167,0.04733405875952122,0.2921653971708379,0.7122948977298269,D
1383,28023,87.8,5.7,5.7,7.0,6.7,5.8,11.9,10.5,12.4,7.2,7.2,11.5,6.5,1.9,63.6,35.5,0.1,0.0,0.6,0.6,63.2,8000,0.1178060413354531,0.1722575516693164,0.09069952305246423,0.20834658187599364,0.07511923688394277,0.2417329093799682,54.4,31.2,66.1,81.5,94.9,78.0,72.8,66.5,42.9,19.8,1.8,54.7,53.3,56.7,6.9,25.5,4,7.4,5.3,9.5,4,8.6,4.5,4.4,0,7.1,0,6.8,7.6,5.1,4820,0.28962655601659754,0.16348547717842324,0.2016597510373444,0.1524896265560166,0.19273858921161827,-0.3093067881986088,R
1384,28025,87.1,5.7,6.0,7.2,7.3,5.6,12.6,11.7,12.0,6.3,7.7,10.8,4.1,3.0,38.8,60.0,0.5,0.3,0.4,0.1,38.8,9289,0.16034690131037538,0.04690764069127049,0.08868772551750333,0.19655630815977718,0.1280622903082864,0.21307843261378742,49.7,17.9,59.4,73.2,79.2,76.6,68.5,60.8,41.7,14.0,2.2,50.1,49.6,50,10.3,7.3,16.8,20.6,17.3,11.1,4.8,0.5,7.8,0,0,7,0,12.9,11.1,10.7,5593,0.3096728052923297,0.13016270337922403,0.1557303772572859,0.11228321115680315,0.29215090291435725,0.1632152321130631,D
1385,28027,85.9,8.2,7.3,7.4,8.1,7.0,12.4,10.9,11.4,6.3,6.5,8.6,4.0,2.0,20.9,77.6,0.2,0.5,0.7,0.4,20.8,10711,0.22308173596496217,0.09641089812866162,0.10664922359365224,0.26562766623058987,0.0998236732836585,0.15602070416927366,53.6,21.5,61,74.7,81.2,81.7,65.4,60.4,39.4,26.0,4.8,46.8,56,76.3,14.8,41.9,30.7,23.1,19.2,8.7,10.6,5.7,9.4,2.9,0,3.1,0,18.1,14.5,14.8,5499,0.347881432987816,0.22840516457537735,0.1922167666848518,0.09601745771958538,0.13547917803236953,0.42877308551935067,D
1386,28029,91.3,6.1,6.8,6.2,7.6,6.8,12.0,11.4,12.2,7.6,6.3,9.9,5.1,1.8,45.1,51.6,0.0,0.4,1.4,3.2,43.9,12333,0.14432807459454683,0.09876706880551504,0.11414556542489726,0.20659330947014892,0.09028238101551107,0.21335454505280835,51.6,21.9,67,64.6,74.8,74.4,71,62.7,45.0,13.8,8.3,49.6,53,60.3,7.5,10.9,7.5,23.4,4.5,8.4,1.7,8.4,2.2,6.7,1.9,2.3,1.9,12.2,7.1,7.9,7814,0.27809060660353213,0.15920143332480163,0.20719221909393395,0.1030202201177374,0.2524955208599949,0.017076767833579136,D
1387,28031,95.1,6.8,7.4,6.5,7.0,6.6,11.5,12.5,11.7,7.3,5.6,9.6,5.3,2.1,62.6,36.6,0.2,0.0,0.6,2.4,60.4,8690,0.15338213365866885,0.10444625186390132,0.08336722244814966,0.2086891690389047,0.09509285617459672,0.2385115900772672,54.3,37.4,69.3,78.5,67.1,73.2,64.7,58.5,56.2,23.1,10.4,50.5,58.8,80.4,8.2,16.7,18.5,9.6,12.2,1.8,8.9,1.0,6.9,11.4,0,4.5,0,13.4,9.0,6.0,5485,0.31668185961713763,0.09899726526891522,0.19908842297174112,0.1715587967183227,0.2136736554238833,-0.2604700854700855,R
1388,28033,93.1,6.1,6.9,8.0,7.5,6.2,12.8,14.2,14.0,6.3,5.3,7.9,3.6,1.1,66.7,27.3,0.2,1.4,2.2,4.9,64.3,67168,0.060123088911175404,0.07769897329706564,0.05528899919912842,0.2550739904328314,0.18395515119156705,0.1854414534015397,68.0,39.2,77.2,84.8,86.8,87.4,85.2,73.7,60.9,26.0,6.2,65.9,72.5,72.5,5.3,19.5,12,7.5,5.4,3.1,3.5,3.4,2.6,1.1,0,4.3,4.2,7.7,4.0,5.6,67067,0.36779638272175585,0.11330460584191927,0.23312508387135253,0.10274799827038633,0.183025929294586,-0.23904419105669697,R
1389,28035,90.4,6.7,6.3,6.5,7.6,10.6,15.0,11.9,11.1,4.8,6.2,7.6,3.9,1.8,59.4,37.2,0.2,0.8,2.1,2.9,56.9,32989,0.18877533812270228,0.14938109211103243,0.06939525785018044,0.2152011872238524,0.17796553003473978,0.1584707747310196,60.0,35.8,73.4,83.7,78.6,83.5,70.4,50.9,50.7,20.5,4.6,58.2,63.3,67.5,8.1,18.1,13.6,5.6,11.0,6.5,6.1,7.1,2.6,2.6,0,5.8,7,11.6,8.5,7.1,21680,0.39105166051660517,0.1404520295202952,0.23025830258302582,0.08726937269372693,0.15096863468634686,-0.11167624944714728,R
1390,28037,91.6,5.5,4.4,10.2,5.4,5.8,10.4,12.0,11.6,7.3,8.0,10.8,6.8,1.6,63.4,36.0,0.2,0.1,0.4,0.3,63.2,4269,0.09863832613749585,0.09266024576552641,0.08701428096977748,0.2607107273331119,0.06957821321819993,0.2158751245433411,47.9,36.2,48,54.3,61.4,73.5,70.2,59.5,38.1,24.0,2.6,51.6,41.4,0,4.7,45.4,17.5,3.8,1.2,5.3,0.5,0.0,0.0,1.5,0,3.9,0,6.7,1.1,5.7,1962,0.36646279306829765,0.07594291539245668,0.15698267074413863,0.20642201834862386,0.19418960244648317,-0.3234700739744452,R
1391,28039,101.3,7.3,7.6,6.3,7.6,6.2,13.6,11.8,13.0,6.8,5.2,9.2,4.0,1.6,88.9,8.0,0.5,0.4,1.3,2.9,87.1,9527,0.11777814011631067,0.13017011794119246,0.09734224686124246,0.2281645741616392,0.0902766454698625,0.2393608348279798,52.5,24.2,61.1,69.8,76.6,71.2,74.1,62.4,39.5,8.7,4.1,53.5,42.2,46.8,13.2,22.3,42,15.6,3.4,6.6,12.9,11.4,3.9,6.3,0,13.5,9.9,13.2,9.2,18.1,5933,0.3209169054441261,0.1205123883364234,0.13585032867015,0.21254003033878308,0.21018034721051745,-0.7688478595347995,R
1392,28041,148.6,4.7,5.8,5.0,5.5,7.3,14.1,15.5,15.7,6.9,6.3,8.1,4.1,1.2,73.4,25.9,0.2,0.0,0.4,1.2,72.3,5166,0.09410112359550561,0.08909761235955056,0.16959269662921347,0.22375351123595505,0.06548455056179775,0.24060744382022473,33.4,31.7,53.6,55.5,46.9,32.6,35.4,30.6,21.8,10.8,7.0,40.5,16.9,5.9,11.9,38.5,17.9,27.9,8.2,7.9,1.6,1.0,0.5,14.3,0,9.4,0,27.3,10.0,11.0,2352,0.35034013605442177,0.11011904761904762,0.18877551020408162,0.125,0.22576530612244897,-0.6586373021335169,R
1393,28043,91.0,6.3,6.8,6.6,6.9,5.6,12.1,12.0,12.7,7.9,5.6,10.2,4.9,2.4,54.9,43.4,0.7,0.2,0.7,0.6,54.7,10243,0.12592504177608022,0.14430651706851277,0.10634996419193125,0.21932442110288852,0.13768202434948676,0.16973024588207208,53.1,15.3,58.2,80.8,79.9,64.7,78,64.3,53.6,20.0,6.0,51.8,54.2,80.2,6.5,23.7,33.3,1.6,7.6,6.7,0.6,3.9,5.1,1.4,9.9,6.4,0,6,7.5,5.4,6007,0.3928749791909439,0.11919427334776095,0.22923256201098718,0.09072748460129848,0.1679707008490095,-0.12345339565576025,R
1394,28045,95.8,5.6,5.5,5.9,6.0,5.4,11.0,11.9,14.1,7.8,7.1,12.1,5.9,1.7,87.5,8.0,0.6,0.6,2.7,3.8,84.7,25261,0.11948079028306313,0.12101861022780587,0.0762133138716572,0.2495959964551947,0.1411145284887661,0.16884741698378772,56.0,39.1,73.4,81.4,81.8,83.0,75.3,60.7,48.3,16.3,5.0,56.4,58.3,65.5,8.1,26.5,9.1,10.6,9.6,6.1,6.3,8.6,2.8,9.7,0,8.1,2.3,12.1,6.6,8.1,13902,0.3965616458063588,0.14566249460509278,0.2080276219249029,0.13364983455617896,0.11609840310746655,-0.5548504079782411,R
1395,28047,96.4,6.6,7.0,6.6,6.6,7.0,14.3,12.3,12.3,6.7,6.0,8.8,4.3,1.4,67.9,24.9,0.6,2.8,2.9,5.5,63.9,92687,0.128427676874669,0.10290040188167855,0.0705878687809589,0.24933487024517897,0.14883952771114364,0.19021776379326458,62.4,42,82.4,81.3,84.0,81.4,76.6,65.5,50.8,21.9,5.1,60.4,64.8,76.2,9.4,32.6,14.8,11.8,8.4,9.9,7.3,3.9,4.2,3.7,2.7,7.8,6.4,13.9,8.2,9.6,60126,0.3532248943884509,0.19487409772810432,0.20180953331337526,0.1252702657752054,0.12482120879486412,-0.25200612395734345,R
1396,28049,87.4,6.5,6.6,7.2,7.5,7.9,14.5,12.0,11.7,6.6,5.9,8.1,3.7,1.8,25.3,72.6,0.1,0.8,0.6,1.5,24.5,104284,0.13734772387262237,0.08257106219277624,0.06622675785424235,0.23120324855738406,0.18691493908954904,0.1619737123316948,61.9,27.2,67.8,83.3,85.5,84.8,79.2,64.6,49.7,27.1,8.0,58,63.5,61.6,9.3,37.9,18.3,10.6,8.0,8.8,4.9,5.2,3.4,2.7,3.7,3.3,0,11.5,9.3,7.9,75673,0.37478360842044056,0.18544262815006674,0.19719054352278884,0.07783489487664028,0.16474832503006356,0.4841142057102855,D
1397,28051,91.7,6.8,8.0,6.7,8.3,8.3,12.2,10.9,11.4,6.6,6.2,8.2,4.7,1.6,15.5,84.0,0.0,0.1,0.1,0.2,15.4,8554,0.29909830657576425,0.1521882559929624,0.09728025804559783,0.1782860494098673,0.061505754710065245,0.2787185690198666,44.3,19.8,43.2,69.2,66.8,64.7,63.3,41.2,35.1,16.9,4.1,42.5,44.6,22.7,16.3,22.5,41.9,22.6,8.4,14.7,8.1,12.9,19.0,2.4,0,11.7,0,17.4,22.3,12.6,3535,0.30297029702970296,0.17482319660537482,0.12616690240452616,0.09759547383309759,0.2984441301272984,0.6431300061614295,D
1398,28053,91.6,6.1,9.2,7.1,6.5,6.7,11.1,10.0,12.3,7.5,7.0,9.4,4.7,2.2,20.8,76.0,0.3,0.1,0.0,3.3,20.6,3819,0.2222745837260446,0.16478165252906063,0.19022934338674208,0.17530631479736097,0.06927426955702168,0.19871190700596922,50.9,13.9,61.5,89.2,69.4,65.6,62.2,68.1,42.8,26.3,2.8,55,48.1,84.7,14.6,30.9,35.3,33.5,12.1,7.1,11.2,8.8,0.0,5.8,0,2.8,0,20.1,13.7,16.5,1919,0.2532569046378322,0.17457008858780615,0.1719645648775404,0.14590932777488275,0.2542991141219385,0.45309142993554546,D
1399,28055,161.7,6.8,4.4,2.3,1.2,3.8,20.8,16.5,11.2,11.5,5.3,8.4,6.7,1.0,37.8,61.6,0.0,0.0,0.0,1.3,37.0,565,0.17206132879045996,0.1950596252129472,0.29045996592844975,0.2010221465076661,0.022998296422487224,0.24361158432708688,30.4,0,0,12.5,36.1,44.9,44.4,28.0,58.3,20.9,5.7,45.1,22.8,0,11.8,0,0,56.3,8.9,0.0,16.2,38.6,0.0,0,0,6,0,17.9,15.3,10.2,215,0.11162790697674418,0.22790697674418606,0.2,0.17209302325581396,0.28837209302325584,0.0695266272189349,D
1400,28057,101.8,5.3,5.8,6.8,8.1,7.0,12.0,11.7,13.2,6.6,6.2,9.7,5.3,2.3,91.1,7.3,0.4,0.0,0.8,1.6,90.0,10298,0.09170767846748161,0.12266497327618141,0.115944329787797,0.22712599883579404,0.08683918082235276,0.18690797481081653,54.5,26.9,71.5,75.0,82.9,84.7,69.8,62.2,34.1,22.7,2.0,55.3,47.4,72.9,1.8,1.2,1.5,2.6,4.8,1.9,0,3.9,0.2,0,0,1.7,6.3,2.5,1.5,2.5,7395,0.24516565246788372,0.15997295469912104,0.2010818120351589,0.10601757944557133,0.28776200135226504,-0.756909141325446,R
1401,28059,97.5,5.7,6.3,7.3,6.5,6.0,12.8,13.0,13.5,6.9,6.4,9.3,4.9,1.4,70.8,21.3,0.4,2.4,2.4,6.5,67.6,62121,0.11004653709280043,0.11998975654124316,0.06604381727788915,0.2536227404784402,0.1429757247688599,0.19890854180832368,60.0,31.4,78.2,80.2,86.9,79.9,77.7,66.4,47.7,18.7,6.2,59.3,61,64.7,8.0,31.3,16.2,9.1,5.5,5.9,6.5,7.3,2.2,1.8,6.5,7.2,7.8,10.7,7.4,7.3,45137,0.3797771229811463,0.15470678157609058,0.18359660588873872,0.1408378935241598,0.14108159602986464,-0.3468822763691033,R
1402,28061,94.9,6.2,6.1,6.7,5.6,6.6,11.0,11.2,12.6,6.0,8.3,11.2,6.9,1.6,44.7,54.3,0.0,0.0,0.5,0.5,44.7,8409,0.14063571918591355,0.10564829636405214,0.08834514825825139,0.19749980943669487,0.09032700663160302,0.2419391721930025,51.5,16.1,72.7,75.1,82.9,74.9,68.9,56.9,45.8,19.9,3.9,52.4,50.8,86.7,5.8,0,16.6,2.3,9.6,7.8,1.7,7.1,0.0,0,7.3,2.2,0,9.1,2.1,10.6,4990,0.2625250501002004,0.1284569138276553,0.14168336673346693,0.15490981963927855,0.3124248496993988,0.004464285714285714,D
1403,28063,95.7,6.3,5.9,7.4,5.3,7.9,10.3,14.8,11.5,7.6,7.6,9.0,4.1,2.3,13.3,85.8,0.2,0.6,0.1,7.2,13.0,3770,0.22640527411519779,0.08882720333102012,0.12074947952810548,0.1689798750867453,0.09073560027758501,0.27012491325468424,37.8,2.7,52.3,36.2,44.7,45.6,60.1,57.6,23.4,20.4,2.6,26.6,39.3,42.9,10.2,100,30.5,0,0.0,19.2,5.8,0.0,0.0,0,0,0,37.9,11.6,17.5,4.4,1378,0.41219158200290273,0.318577648766328,0.07982583454281568,0.03918722786647315,0.15021770682148042,0.7154554759467758,D
1404,28065,91.6,4.6,5.6,6.6,5.5,7.5,8.6,12.8,12.4,7.6,6.9,12.9,7.1,1.8,37.9,61.3,0.0,0.1,0.5,0.4,37.7,5973,0.16040554962646744,0.10779082177161152,0.0887940234791889,0.21419423692636072,0.0672358591248666,0.21451440768409819,50.4,20.6,65.3,79.4,84.2,77.4,69.2,55.8,47.6,17.8,4.5,47.6,51.9,100,9.0,18.3,21.8,9.2,8.8,10.3,6.7,1.2,0.0,5.8,13,7.5,0,10,8.4,9.3,3103,0.22881082823074445,0.15017724782468578,0.220431840154689,0.1279407025459233,0.2726393812439575,0.17141477547078707,D
1405,28067,95.5,7.1,7.4,6.8,7.1,5.9,12.7,11.6,11.8,6.4,6.8,9.5,4.9,2.0,68.6,29.4,0.2,0.3,1.0,4.5,64.6,29095,0.13299867399128623,0.10083349119151354,0.09537791248342489,0.22314832354612615,0.1387383974237545,0.18118961924606933,56.9,35.4,73.6,76.2,81.4,79.7,72.1,60.2,48.0,23.0,7.6,56.4,55.4,74.3,5.2,29.4,9.2,3,6.5,3.6,2.7,3.6,1.5,1,5.3,3.9,10.3,6.7,3.4,5.1,21717,0.3174011143343924,0.14716581479946586,0.18639775291246488,0.1423308928489202,0.20670442510475664,-0.4223521983317271,R
1406,28069,103.6,4.2,4.2,6.2,10.4,7.1,12.1,10.8,12.6,8.6,4.4,10.8,7.5,1.0,34.5,61.7,3.7,0.1,0.1,0.6,33.9,4766,0.15311685233467645,0.12206684048352691,0.10097179426404361,0.16686418582602514,0.06980327091727898,0.23417871533538753,43.8,20.9,35.4,61.4,63.2,66.8,56.6,63.3,56.1,22.2,4.9,33.2,48.3,16.7,10.5,64.9,36.4,6,0.0,5.6,9.4,0.0,0.0,13.8,0,2.2,0,11.4,7.6,6.1,2276,0.29789103690685415,0.2047451669595782,0.08567662565905097,0.09797891036906854,0.31370826010544817,0.23250898330162756,D
1407,28071,93.0,5.3,5.4,4.7,11.1,15.0,14.3,12.3,9.6,5.4,4.9,7.4,3.2,1.5,71.4,23.6,0.2,2.1,1.1,2.6,70.0,25653,0.18495094643216306,0.06914430017654814,0.04413703711980691,0.151451493954902,0.26477752698504925,0.09558182671464009,59.3,23.7,56.8,82.0,83.8,83.0,83.6,67.4,51.7,26.6,10.1,56.8,65.9,67.7,5.7,19.9,7.9,8.8,3.1,5.1,2.6,3.1,0.2,6.1,0,3.8,8.1,10.8,3.7,6.4,15598,0.519553788947301,0.13149121682266957,0.17591998974227466,0.06943197845877677,0.10360302602897807,-0.12291337574179226,R
1408,28073,91.3,6.5,7.1,7.4,6.1,6.6,14.8,14.2,12.6,6.2,5.3,7.7,4.2,1.3,76.4,20.1,0.1,1.3,1.8,2.7,74.1,24569,0.14039638891771297,0.09918024281415379,0.06790494967313479,0.21141434056241568,0.24051053232333713,0.16324582338902147,64.8,28.4,80.6,77.9,84.9,82.5,82.6,67.6,55.7,26.5,5.1,62.8,71.6,60.8,10.3,28.3,15.3,30.5,8.1,9.5,4.7,0.8,2.9,1,0,8,3.2,19.8,9.2,11.2,19167,0.46512234569833566,0.09886784577659519,0.25455209474617835,0.08389419314446706,0.09756352063442375,-0.4691592065999649,R
1409,28075,94.8,6.2,6.7,6.7,6.5,6.5,13.2,11.9,12.5,6.3,6.8,9.4,4.9,2.3,54.2,43.7,0.2,0.7,0.7,2.3,52.5,35297,0.12596854111935088,0.12048152705264208,0.09128396129160986,0.2496092580891889,0.12970968707392505,0.1727744338399122,56.3,28.1,72.4,78.4,77.0,76.3,71.1,64.2,48.9,22.7,7.1,57.7,53.9,70.1,5.3,22.8,12.1,8.5,3.4,5.1,1.8,1.6,2.9,4.4,0,2.7,1.9,9,4.8,4.7,23354,0.3842596557334932,0.12721589449344867,0.22762695897918986,0.1131283720133596,0.1477691187805087,-0.16023938298076615,R
1410,28077,95.5,6.2,6.3,7.8,7.5,4.4,11.4,12.1,12.3,7.2,7.1,10.4,5.4,1.7,65.0,32.5,0.2,0.2,1.1,0.9,64.9,6173,0.12251319529029639,0.10667884693463256,0.09906617945594803,0.21883881445391798,0.10911490052781161,0.21619975639464067,50.3,32.1,59.4,78.8,86.3,82.1,59.5,50.9,34.9,15.4,3.4,47,55.6,73.7,7.2,25.1,7.9,10.1,5.2,12.7,1.5,1.9,0.0,0,0,4.4,9.5,11.3,5.2,8.5,3477,0.35231521426517115,0.13546160483175151,0.12683347713546161,0.1918320391141789,0.19355766465343688,-0.30621503099954633,R
1411,28079,106.3,6.1,6.6,8.4,8.2,6.1,12.1,12.4,11.8,7.1,5.3,9.1,5.2,1.5,51.2,41.9,5.7,0.5,0.5,4.6,47.0,9567,0.14444888863493516,0.14793440374835723,0.12187874978572653,0.19193188960630822,0.08668076109936575,0.23404376892748985,53.2,28.6,62.1,78.4,76.2,73.2,63.4,58.7,47.3,24.4,6.7,53.9,50.6,60.2,8.3,35.6,14.3,10.8,11.4,8.0,3,0.9,5.4,2.4,0,6.5,49.2,7.1,7.7,7.1,6453,0.21741825507515883,0.16984348365101504,0.18952425228575856,0.17573221757322174,0.2474817914148458,-0.14467391304347826,R
1412,28081,91.2,6.8,7.2,7.1,6.7,5.9,13.2,13.1,13.1,6.8,5.6,8.5,4.6,1.5,66.9,29.5,0.3,1.0,1.1,2.6,65.5,36790,0.09504069484936832,0.10857021379980564,0.10061345966958211,0.23716897473275025,0.1694606413994169,0.16189868804664723,62.5,36.7,74.4,84.6,86.3,81.8,80.4,62.2,56.8,19.9,7.8,60.1,68.7,61.6,5.8,15.7,11.9,9.3,5.8,3.9,3.5,5.1,1.5,3.3,2.5,5.3,5.3,6.6,4.2,6.8,29437,0.3484050684512688,0.13914461392125557,0.20851309576383462,0.09019261473655603,0.21374460712708496,-0.3252151323266764,R
1413,28083,87.3,7.5,8.1,7.9,7.6,8.0,12.9,11.6,10.9,5.6,6.2,7.9,4.0,1.9,24.0,74.2,0.0,0.6,0.3,2.6,22.2,13126,0.2302781577747378,0.07332421340629275,0.08527131782945736,0.16206110351117192,0.1193342453260374,0.26114911080711356,46.2,10.1,51,62.3,56.5,71.6,66.1,44.3,38.9,21.3,4.7,56.8,42.3,56.8,8.1,56.1,16.6,10.1,9.9,4.7,5.4,4.0,4.4,1.8,0,1.2,0,11.4,7.9,7.2,7242,0.28265672466169567,0.17412317039491854,0.2260425296879315,0.07732670533001933,0.23985086992543497,0.4148535756908106,D
1414,28085,90.2,6.3,6.8,6.6,6.9,5.6,11.8,12.7,13.0,6.7,6.8,9.8,5.6,1.3,67.5,31.9,0.0,0.5,0.1,0.4,67.2,15581,0.1292817679558011,0.09955801104972375,0.07550644567219153,0.21882136279926334,0.10976058931860037,0.24125230202578268,53.2,16.4,62.3,66.7,69.6,76.7,70.1,67.7,51.0,25.8,2.5,52.5,54.4,88.1,7.3,28.4,4.8,13.1,8.1,4.6,6.9,8.2,2.7,8.8,0,5,0,12.3,6.4,7.0,9932,0.36639146194120015,0.11024969794603302,0.21224325412807088,0.09806685461135722,0.2130487313733387,-0.39021486816260936,R
1415,28087,90.8,6.6,6.7,6.5,6.7,7.2,13.7,11.7,12.3,7.3,6.0,9.1,4.7,1.6,53.4,43.8,0.1,1.0,1.3,2.0,51.7,27314,0.12699395673621047,0.06673215315296077,0.0770035661662645,0.20792671208012128,0.15516026393901214,0.20380533430139444,59.2,17.9,67.5,84.1,81.4,80.4,78.6,67.1,51.5,24.2,6.9,61.2,57.2,66.5,8.1,21.3,11.1,18.6,9.8,6.0,5.6,4.0,6.0,0.6,0,4,7.9,13.1,7.7,8.9,19105,0.32829102329233184,0.13834074849515834,0.18246532321381836,0.12190526040303586,0.22899764459565558,-0.02617378216658713,R
1416,28089,91.5,6.3,7.4,7.1,6.9,6.3,12.9,13.8,13.5,6.9,6.2,8.2,3.1,1.6,57.2,38.0,0.2,2.6,0.8,3.0,55.3,43218,0.059273657792431475,0.06153732591900005,0.043883175040598396,0.18478421337532602,0.342207568525171,0.11371241572757246,68.4,37.1,76.7,86.1,86.1,85.3,84.5,77.6,63.5,31.0,7.0,67.6,70,78,4.8,26.4,8,7.4,3.5,2.2,3.6,4.6,0.8,3.6,0,2.1,4.2,8.8,3.7,4.3,40715,0.512194522903107,0.10357362151541201,0.21476114454132383,0.060641041385238854,0.10882966965491833,-0.11831993168718423,R
